molecule_chembl_id	canonical_smiles	IC50
CHEMBL1240554	CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC	1400.0
CHEMBL1242659	CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC	1160.0
CHEMBL1242660	COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC	5140.0
CHEMBL1242751	COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC	3660.0
CHEMBL1242752	CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC	54200.0
CHEMBL1242753	CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC	8010.0
CHEMBL1242846	COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1	100000.0
CHEMBL1242847	COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1	4300.0
CHEMBL1242848	CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21	2120.0
CHEMBL1241485	COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N	3850.0
CHEMBL1241486	COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO	5320.0
CHEMBL1241487	Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O	33.0
CHEMBL1241581	COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N	84.0
CHEMBL1241582	CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21	100000.0
CHEMBL1241583	CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21	17000.0
CHEMBL1240545	CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21	13000.0
CHEMBL1241679	CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21	100000.0
CHEMBL1241680	CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21	100000.0
CHEMBL1241771	CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21	8900.0
CHEMBL1241772	CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21	100000.0
CHEMBL1241390	CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21	100000.0
CHEMBL1241391	CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21	100000.0
CHEMBL1241773	CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1	12000.0
CHEMBL1241860	CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21	9000.0
CHEMBL1241861	CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21	10000.0
CHEMBL1241862	CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21	100000.0
CHEMBL1241946	CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1	2800.0
CHEMBL1241439	CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21	5960.0
CHEMBL1241947	Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O	9900.0
CHEMBL1241948	CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21	100000.0
CHEMBL1242030	CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21	12800.0
CHEMBL1242031	CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21	100000.0
CHEMBL1242032	CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21	100000.0
CHEMBL1242115	CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21	579.0
CHEMBL1241580	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1	1150.0
CHEMBL1241676	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1	67.0
CHEMBL1241677	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1	12400.0
CHEMBL1241678	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1	1580.0
CHEMBL1241768	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1	1400.0
CHEMBL1241769	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1	9380.0
CHEMBL1241770	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1	2010.0
CHEMBL1241858	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1	2720.0
CHEMBL1241859	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1	100000.0
CHEMBL1241943	Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1	20500.0
CHEMBL1241944	CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21	2600.0
CHEMBL1241945	CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21	1040.0
CHEMBL1242027	COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F	10200.0
CHEMBL1242028	CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21	6900.0
CHEMBL1242029	COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1	1400.0
CHEMBL1242112	COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O	908.0
CHEMBL1241300	COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O	100000.0
CHEMBL1241301	COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O	100000.0
CHEMBL1242113	CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21	6450.0
CHEMBL1242114	COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O	2190.0
CHEMBL1242201	COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O	437.0
CHEMBL1242202	COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O	270.0
CHEMBL1242203	COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O	17000.0
CHEMBL1242288	COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O	12600.0
CHEMBL1242289	CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O	768.0
CHEMBL1242290	COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC	3020.0
CHEMBL1242379	COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC	6340.0
CHEMBL1242661	CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1	21000.0
CHEMBL1242662	CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21	88.0
CHEMBL1242663	CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21	100000.0
CHEMBL1242754	CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21	1000.0
CHEMBL1242755	Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1	540.0
CHEMBL1242756	Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21	34000.0
CHEMBL1241681	Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1	2100.0
CHEMBL1241682	Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1	100000.0
CHEMBL1241683	CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21	100000.0
CHEMBL1241774	CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21	18000.0
CHEMBL1241775	CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21	70000.0
CHEMBL1241776	CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21	7400.0
CHEMBL1241863	CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21	6700.0
CHEMBL1241864	Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1	1400.0
CHEMBL1241949	CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21	12000.0
CHEMBL1241950	CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21	7000.0
CHEMBL1242033	CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21	100000.0
CHEMBL1242034	CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21	100000.0
CHEMBL1242117	Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21	10000.0
CHEMBL1242118	CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21	29000.0
CHEMBL1242119	Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1	100000.0
CHEMBL1242207	CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21	25000.0
CHEMBL1242208	CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21	100000.0
CHEMBL1242209	Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1	18000.0
CHEMBL1240565	Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21	15000.0
CHEMBL1242293	CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21	380.0
CHEMBL1242294	CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21	176.0
CHEMBL1242295	Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1	734.0
CHEMBL1242384	CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21	955.0
CHEMBL1242385	Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21	539.0
CHEMBL1242386	CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21	1100.0
CHEMBL1242475	Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1	571.0
CHEMBL1242476	CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21	207.0
CHEMBL1242477	CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21	2500.0
CHEMBL1242572	Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1	760.0
CHEMBL1242573	CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21	1200.0
CHEMBL1240566	Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21	2900.0
CHEMBL1242574	CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21	220.0
CHEMBL1242664	Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1	85.0
CHEMBL1242665	CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21	45000.0
CHEMBL1242666	CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21	638.0
CHEMBL1242757	CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21	4600.0
CHEMBL1242758	Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1	1400.0
CHEMBL1242852	CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21	179.0
CHEMBL1242853	CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21	391.0
CHEMBL1241490	CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21	964.0
CHEMBL1241491	Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1	575.0
CHEMBL1241492	CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21	8300.0
CHEMBL1241586	CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21	937.0
CHEMBL1241587	CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21	5000.0
CHEMBL1241588	CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21	15000.0
CHEMBL1241684	CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21	100000.0
CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1.0
CHEMBL1421	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	20.0
CHEMBL535	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	18000.0
CHEMBL1336	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	50000.0
CHEMBL288441	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	491.0
CHEMBL1421	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	322.0
CHEMBL288441	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	53.0
CHEMBL201307	COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1	800.0
CHEMBL1242482	O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1	20000.0
CHEMBL499344	Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1	1670.0
CHEMBL1095464	Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1	9190.0
CHEMBL1095465	COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1	12620.0
CHEMBL1254199	CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12	53100.0
CHEMBL1254285	Cn1c(Cc2ccccc2)cc2c(Nc3cccc(Br)c3)nc(N)nc21	200000.0
CHEMBL1254286	CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C	253600.0
CHEMBL1254363	Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1	31200.0
CHEMBL1254364	Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C	12800.0
CHEMBL1254443	Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C	1200.0
CHEMBL1254444	COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3[nH]2)c1	143500.0
CHEMBL1254522	COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3n2C)c1	200000.0
CHEMBL1254523	COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1	500.0
CHEMBL29197	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	230.0
CHEMBL553	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1200.0
CHEMBL535	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	172100.0
CHEMBL1254007	Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21	10000.0
CHEMBL1258821	Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2	10000.0
CHEMBL1257795	N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2	10900.0
CHEMBL1257911	Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2	989.0
CHEMBL1257912	CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2	726.0
CHEMBL1258913	O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1	10000.0
CHEMBL553	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	51.0
CHEMBL554	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	433.0
CHEMBL249295	CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1	30000.0
CHEMBL1257998	CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1	2300.0
CHEMBL1256432	CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1	2880.0
CHEMBL1270399	Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1	10.0
CHEMBL1271950	OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1	720.0
CHEMBL1272004	C[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1	3240.0
CHEMBL1269735	OCCNc1ncnc2sc3c(c12)CCCC3	20000.0
CHEMBL1272005	OC[C@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1	20000.0
CHEMBL1272006	OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1	1090.0
CHEMBL1272060	OC[C@@H](Nc1ncnc2sc3c(c12)CCNC3)c1ccccc1	20000.0
CHEMBL1272061	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	8.0
CHEMBL1272113	CC#CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	1270.0
CHEMBL1272167	C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	91.0
CHEMBL1272168	C=CC(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1	3057.0
CHEMBL1272222	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1	20.0
CHEMBL1272223	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1	46.0
CHEMBL1272275	O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	3503.0
CHEMBL1272276	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	70.0
CHEMBL1272324	CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	9.0
CHEMBL1272325	O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	21.0
CHEMBL1271507	CN1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(N[C@H](CO)c5ccccc5)c34)C2)CC1	89.0
CHEMBL1271561	C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1	12.0
CHEMBL1271562	CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1	12.0
CHEMBL1271618	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1	149.0
CHEMBL1271619	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1	4884.0
CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	20.0
CHEMBL1272061	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	100.0
CHEMBL1272112	CCC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	20000.0
CHEMBL1272113	CC#CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	10000.0
CHEMBL1272167	C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	2480.0
CHEMBL1272222	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1	739.0
CHEMBL1272223	C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1	2200.0
CHEMBL1272276	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	305.0
CHEMBL1272324	CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	930.0
CHEMBL1272325	O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	1399.0
CHEMBL1271508	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1	20000.0
CHEMBL1271561	C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1	596.0
CHEMBL1271562	CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1	5750.0
CHEMBL1271618	CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1	4107.0
CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	2815.0
CHEMBL1172781	OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1	223.0
CHEMBL1276179	CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1	173.0
CHEMBL1630107	O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO	32.0
CHEMBL554	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	32.0
CHEMBL1630107	O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO	2.5
CHEMBL1630108	O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO	4.8
CHEMBL1630109	O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO	18.0
CHEMBL1630110	O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO	18.0
CHEMBL1630111	Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	2.9
CHEMBL1630112	Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1	2.8
CHEMBL1630113	Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	26.0
CHEMBL1630114	Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1	49.0
CHEMBL1630115	Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1	29.0
CHEMBL1630116	Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1	15.0
CHEMBL1630117	O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	3.9
CHEMBL1630118	O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1	2.2
CHEMBL554	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	2.9
CHEMBL1630109	O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO	500.0
CHEMBL1642294	Cc1ccc(-c2cn(C3CCCCC3=O)nn2)cc1	100000.0
CHEMBL1641991	CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1	20800.0
CHEMBL1641990	CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1	150.0
CHEMBL1641989	CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1	4100.0
CHEMBL1641998	N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCc3cc4ccccc4[nH]3)ccc12	28000.0
CHEMBL1641997	N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12	45200.0
CHEMBL1641996	N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccco3)ccc12	55600.0
CHEMBL1641995	N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12	2200.0
CHEMBL1641994	CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1	12800.0
CHEMBL1641993	N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12	6900.0
CHEMBL1641992	CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1	1300.0
CHEMBL1645462	Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12	32.0
CHEMBL248108	NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1	35.0
CHEMBL246284	Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1	61.0
CHEMBL1645474	NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1	6.0
CHEMBL1645473	NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1	9.0
CHEMBL1645466	C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1	10.0
CHEMBL1645476	NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1	10.0
CHEMBL1645470	Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1	20.0
CHEMBL1645472	NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1	32.0
CHEMBL1645467	NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1	40.0
CHEMBL1645471	Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1	50.0
CHEMBL1645475	NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1	130.0
CHEMBL1645477	COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl	210.0
