mol_id	smiles	r2
gdb_30201	C[C@H]1Cc2c[nH]c(=O)n21	1096.5975
gdb_127542	Cn1nc2c(n1)OCO2	1058.5212
gdb_5978	CCCC(C)(C)C=O	1293.4203
gdb_47385	C#C[C@@H]1CCOC(=O)N1	1114.1255
gdb_109074	CCC1=C[C@H]2OC[C@@H]1O2	1152.833
gdb_34575	N#CC1N[C@@H]2CC[C@@H]2[NH2+]1	1151.5403
gdb_25170	N#C[CH+]1N=C[CH+]OC1[NH-]	1028.1341
gdb_11229	N#C[C@@H]1COC(N)[NH2+]1	918.5814
gdb_50135	O=C[C@H]1O[C@@]2(C=O)C[C@@H]12	1158.5799
gdb_72148	O[C@@]12C[C@H]3C[C@@H]1C[C@@H]2O3	887.5739
gdb_78707	C[C@@]12C=C[C@H]3[C@H](O)[C@@H]1[C@H]32	1044.9346
gdb_87307	C#CC[C@]1(C#C)C[N@@H+]1C	1200.744
gdb_16657	O=C1[C@@H](O)C[N@H+]2C[C@@H]12	781.4147
gdb_3406	C[C@H]1[C@H]2O[C@@H](C)[C@@H]12	702.2989
gdb_62361	C#C[C@@]1(C)[C@@H]2O[C@H]1C2=O	1018.6729
gdb_469	C[C@H]1COCO1	539.3012
gdb_23493	ON[C@@H]1[C@H]2[C@H]3CC[C@@H]1[N@@H+]23	1023.8625
gdb_69892	C[C@]12C[C@H]1[C@H]1N[C@]12C=O	1077.245
gdb_126079	C[C@@H]1Oc2cn[nH]c2O1	1072.43
gdb_60678	C#C[C@@](O)(C=O)[C@H]1CO1	1084.5249
gdb_27752	O=Cc1[nH]c(O)cc1O	1186.2672
gdb_53026	CC#C[C@]12N[C@@H]3[C@H]1N[C@@H]32	1332.8791
gdb_77743	C[C@H]1C(=O)[C@H]2[C@@H](O)[C@@]12C	1092.0671
gdb_35684	C#C[C@H]1COC12CCC2	1137.9337
gdb_8264	CC#CC1CC(=O)C1	1376.9084
gdb_118469	CCC[C@@H](CO)[C@@H](C)O	1691.7664
gdb_89014	CC(=O)CC[C@@H]1C[C@@H]1C	1906.7252
gdb_19087	C1[C@@H]2C[N@@H+]2C[C@@H]2O[C@H]12	763.2587
gdb_88410	C[C@H]1C[C@H]1C(C=O)C=O	1327.1182
gdb_95647	C[C@H]1OCCC(=O)[C@H]1O	1119.4397
gdb_55988	NC(=O)C[C@H]1OCC1=O	1341.4068
gdb_33884	N#C[C@]12C[C@H]1[N@H+]1C[C@@H]2C1	974.3869
gdb_100714	CC(=O)[C@H](O)[C@@H](C)CO	1445.8906
gdb_31813	CCc1ccc(C)cn1	1431.0285
gdb_40143	C1C[C@]2(C1)CO[C@]21CC1	1144.4385
gdb_39496	C1COCC[N@H+]2C[C@H]2C1	1127.8139
gdb_112397	[NH-]C1NC(=O)C[C@@H]1CO	1239.11
gdb_83100	C[C@@H]1C(=O)[C@@H]2[NH2+][CH+]O[C@H]12	970.1175
gdb_104512	CC[C@@]1(CC#N)O[C@H]1C	1342.583
gdb_44048	[NH-]C1O[C@@]23CC[C@@]12OC3	903.8779
gdb_106529	OC[C@]12COC[C@H](C1)O2	1069.1062
gdb_51379	[NH-]C1O[C@H]2[C@@H](NC=O)[C@@H]12	1215.4901
gdb_133292	C[NH2+]C1ON=CC=C1F	1101.4661
gdb_5103	Cn1c(N)c[nH]c1=O	872.6653
gdb_67618	C[C@]12[C@@H]3[C@@H]1C[C@H]1[C@H]2[C@]31C	1048.6611
gdb_35502	N#C[C@H]1C[N@H+]2CC=C[C@@H]12	1058.5611
gdb_106756	CO[C@@]12C[C@]1(C)OC2[NH-]	1129.3362
gdb_34049	N#C[C@]12CCOC[C@H]1O2	1080.349
gdb_118482	CC[C@@H](CCO)C1CC1	1729.053
gdb_3301	C#C[C@H]1O[C@H]2C[C@H]21	670.2103
gdb_77193	CC1[C@H](C#N)C[C@H]1C#N	1278.5796
gdb_62157	C[C@@H](CCC=O)O[CH+][NH-]	1829.1695
gdb_133069	CCc1cc(F)ncn1	1258.2548
gdb_25131	N#Cc1nc[nH+]c([NH-])n1	1097.9367
gdb_56677	C#C[C@H](O)C1(C)CCC1	1219.3078
gdb_44144	O=C1C[C@H]2[C@@H]1[N@H+]2C1CC1	1188.4775
gdb_15304	N#C[C@@H]1C[C@@H]1CC=O	1172.0668
gdb_70283	O=CN1C[C@@H]2C[C@]2(O)C1	1197.8865
gdb_106856	CO[C@@]12CC[C@]1(C#N)C2	1126.4998
gdb_23350	ON[C@H]1C[C@H]([C@H]2CO2)C1	1458.5151
gdb_60732	[H]/N=C/N(C)C(=O)C1CC1	1401.1252
gdb_36573	C#CCO[C@@H](C#C)C#N	1464.33
gdb_128989	c1nncc2n[nH]nc12	897.083
gdb_120646	COC[C@H]1C[C@]1(C)OC	1774.7231
gdb_88715	C[N@H+]1C[C@H]1[C@H]1C[C@H]1C#N	1240.3729
gdb_87358	O=CN[C@]1(C=O)C[C@@H]1O	1153.2077
gdb_6784	COCCOC(C)=O	1453.8538
gdb_43236	N#CC1=CC(=O)[C@@H]2O[C@H]12	1087.4476
gdb_121376	CCC[C@@H]1C=CCCC1	1751.5207
gdb_110414	CC[C@@H]1[C@H]2O[C@]3(C)[C@H]2[C@H]13	1313.7389
gdb_118539	C#CC[C@H](CO)CCO	1746.8514
gdb_94281	O[C@H]1CO[C@]12[C@H]1C[C@@H]2C1	1034.7687
gdb_36964	C(C[C@H]1CO1)C[C@H]1CO1	2119.3681
gdb_14433	C[C@@]12C[C@H]3C=C[C@@H]1[C@H]32	802.0851
gdb_41470	C1C[C@@]23CC[C@@H]2C[C@H]3O1	1043.0537
gdb_58543	C[C@@H](O)[C@@]1(C)COC1[NH-]	1106.1925
gdb_116257	CO[C@H]1CCO[C@H]1C#N	1143.6563
gdb_40424	C1=C[C@@]2([C@H]3CO3)C[N@H+]2C1	1092.8501
gdb_62410	C[C@]1(C#N)[C@@H]([NH-])[N@@H+]2C[C@@H]21	1016.425
gdb_108071	CO[C@@]12C[C@H]3O[C@]1(C)[C@H]32	1051.2145
gdb_94740	O[C@H]1CC[C@@]2(O)CO[C@@H]12	1061.7094
gdb_2611	C#CCCCC#C	1218.0276
gdb_33810	C#C[C@]12C[C@@]1(C#N)CN2	1080.6066
gdb_130846	C#Cc1nn[nH]c1C=O	1115.0855
gdb_19582	O=C1[C@H]2O[C@@H]1[C@H]1N[C@H]12	673.7487
gdb_79979	[H]/N=C/N1[CH+][NH2+][C@@H]2[C@H](O)[C@@H]21	1043.1556
gdb_113369	CCC1(CC)C[C@H]1CO	1565.8993
gdb_44625	O=C1N[C@@H]2[C@H]3CO[C@@H]2[C@@H]13	954.087
gdb_116549	C#C/C(=N\CC)NC=O	1427.3541
gdb_10745	C#C[C@@](C)(O)[C@H]1CN1	946.628
gdb_109493	CO[C@@H]1C(=O)CNC1[NH-]	1159.8094
gdb_840	Cc1c[nH]c(O)n1	722.6311
gdb_67510	C[C@@]12[C@@H]([C@@H]3O[C@@H]31)[C@H]2C=O	1010.9195
gdb_61880	C[C@@H](C[C@H]1CO1)OC=O	1555.071
gdb_56678	CC1([C@@H](O)C#N)CCC1	1146.128
gdb_79062	C[C@]12C=C[C@H]3[C@H]([C@H]31)[C@H]2O	944.1205
gdb_51811	O=CO[C@H]1OC[C@H]2O[C@@H]12	1214.7349
gdb_9036	N#CC/N=C(\N)C=O	1065.5828
gdb_31269	COc1ncoc1CN	1210.8789
gdb_42760	N#C[C@]12CN[C@H](C1)C2=O	988.0364
gdb_43135	O=C1[C@H]2CC[C@@]13OC[C@@H]23	900.5804
gdb_14587	C#CCC#CCC=O	1642.0555
gdb_86983	C#CCC[C@@H]1C[C@H](C)O1	1761.8615
gdb_109670	CC[C@]1(C)[C@H](OC)[C@@H]1O	1308.7043
gdb_25276	O=C1NCc2cncn21	963.9697
gdb_95817	C[C@@H]1C=C[C@H](O)COC1	1152.716
gdb_26120	CC(C)c1[nH]cnc1O	1234.0959
gdb_109978	CC[N@H+]1[C@H](C#N)C[C@@H]1C	1372.3957
gdb_108839	COC1[NH2+][C@@H](C)[C@H]2C[N@@H+]12	1184.6435
gdb_11485	N#CC(=O)C[C@H]1CN1	1009.7995
gdb_6181	CC1(C)C=CC([NH-])O1	907.018
gdb_4512	Nc1nc(O)oc1N	894.3733
gdb_88218	CC(=O)C#C[C@@H]1N[C@@H]1C	1747.3271
gdb_5818	C#C[C@H](C)C(C)(C)C	1071.518
gdb_26914	Nc1ccc(=O)oc1O	1104.641
gdb_69038	C[C@]12C[C@@]1(C=O)O[C@@H]2[NH-]	1074.415
gdb_28973	C#Cc1ccccc1N	1132.522
gdb_41500	C1=C2CO[C@H]2[C@H]2C[C@@H]1O2	922.8204
gdb_69415	C[C@]12C[C@@H](CC#N)[C@H]1N2	1416.9412
gdb_127922	CNc1ccc(C)n[nH+]1	1345.9748
gdb_79159	C[C@@H]1[C@H](O)[C@@H]2[C@@H]3C[C@H]1[C@@H]32	996.198
gdb_121596	CC[NH2+]CC(=O)C(=O)[O-]	1399.0262
gdb_280	[H]/N=C(\N)C(C)=O	562.5203
gdb_115584	CC[C@@]1(C)CO[C@H]1CO	1404.0273
gdb_73331	C[C@@]12CO[C@H]3[NH2+]C[C@@H]1[N@H+]32	917.6079
gdb_114402	CC[C@H]1N[C@H]2C(=O)O[C@@H]12	1214.607
gdb_18102	C1=NC[C@@H]2[NH2+]CCN12	804.4763
gdb_73046	C[C@]12OC[C@H]1[C@H]2CC#N	1256.4891
gdb_55769	NC(=O)C[C@]12CC[C@H]1N2	1285.0969
gdb_28323	Cc1cc2n(c1)CCO2	1201.7288
gdb_96050	C[C@H]1OCC[C@H]1NC=O	1276.6112
gdb_24480	c1nc2c[cH+][nH]c-2co1	918.6226
gdb_30111	C[C@H]1O[C@H]1c1cnco1	1174.7287
gdb_80436	C[C@H]1[C@@H]2[N@H+]1C[C@]2(C)C=O	1105.744
gdb_16217	O=C1NCC[C@@]12CN2	836.0514
gdb_12249	CC[N@@H+]1CC(=O)[C@H]1C	1131.0145
gdb_6596	N#C[C@]12C[C@](O)(C1)C2	932.5324
gdb_22737	C[C@H]1OC2(CC2)C1NO	1203.1737
gdb_52483	CCC#CC[C@H]1C[C@H]1C	2161.0686
gdb_43693	N#CCOC1CC(=O)C1	1651.8361
gdb_128777	COCc1[nH]nnc1O	1365.5827
gdb_26253	Cc1cnc(N(C)C)o1	1332.7442
gdb_25008	O=C1Cn2ccnc2N1	1026.7965
gdb_20521	CC(=O)c1cn[nH]n1	912.4895
gdb_25172	N#C[CH+]1C=N[CH+]OC1[NH-]	1035.6353
gdb_36581	C#CCCC1(C#C)CC1	1514.2139
gdb_132215	[NH-]c1cc(F)[nH+]c(O)n1	1091.8218
gdb_80812	N#C[C@]12N[C@H]([C@@H]1N)[C@@H]2N	1076.5659
gdb_112487	CNC1=C[CH-][C@H](CO)O1	1310.1956
gdb_125583	Cc1n[nH+]c([NH-])nc1C	1174.6417
gdb_42265	C#CC(=O)[C@H]1C[C@H]2C[C@H]21	1168.1689
gdb_102021	CCC(=O)[C@H](C=O)CC	1522.9171
gdb_64490	C[C@]1([NH+]2CC2)[C@@H]2C[C@H]1C2	1140.4173
gdb_37224	C1=C2[C@H]3O[C@H]3[C@H]2OCC1	983.188
gdb_118028	C#C[C@H](O)[C@H](O)CCO	1654.1046
gdb_99864	CC[C@@](N)(C#N)C(C)C	1318.3273
gdb_86649	C[C@@H]1CC(=O)N(C=O)C1	1289.5816
gdb_16392	C[C@@H]1[C@H](C)[C@H]2C[C@@H]1O2	868.7153
gdb_71366	O[C@@]12C[C@H]3[C@@H]1[C@H]1N[C@H]1[C@H]32	881.9239
gdb_67033	C[C@]12CC[N@@H+]3[C@H](C1)[C@@]32C	1022.9378
gdb_103903	CC[C@@]1(O)C[C@H]1CC=O	1635.5905
gdb_55031	NC(=O)[C@H]1C[C@H]1[NH+]1CC1	1287.3442
gdb_68265	C[C@@]12C[C@@H](N1)[C@]2(O)C#N	1008.3624
gdb_47329	N#CC1=CC(=O)CCC1	1250.0567
gdb_122482	N#C[C@@H]1O[C@@H]1CCCO	1794.5286
gdb_3858	Nc1cn[nH]c1O	641.2727
gdb_73398	C[C@]12CC[C@@H]3[C@H]1CC[C@@H]32	1024.7464
gdb_27038	CC1=C(C=O)OC([NH-])O1	1173.0931
gdb_68770	C[C@@]12COC(=O)[C@]1(C)O2	1036.1813
gdb_94587	C[C@H]1CC[C@H]1OC(N)=O	1388.2984
gdb_104068	CC1=CC[C@@](C)(CO)C1	1361.7742
gdb_133283	CNc1[nH+]ncnc1F	1089.5694
gdb_19239	N#C[C@H]1[C@@H](N)[C@H]2C[N@H+]21	817.4554
gdb_45359	[NH-][C@H]1C[C@@H]2CC[C@@H](O2)O1	957.948
gdb_30882	COc1[nH]c(C)cc1O	1298.0775
gdb_89883	C[NH+]1CC2(CN2C=O)C1	1396.0921
gdb_118250	COC[C@@H](O)CC1CC1	1830.558
gdb_63346	C[C@@]1(O)CC(=O)CC1=O	1095.4489
gdb_5756	c1c[nH]c(C2CC2)c1	999.6328
gdb_25296	O=CC(=O)c1cnc[nH]1	1119.699
gdb_17137	O[C@H]1C[C@H]([C@H]2CO2)C1	1038.0071
gdb_43271	N#C[C@@]12C=CC(=O)[C@@H]1N2	1053.5806
gdb_107902	CO[C@@]12CN3C(=O)[C@@H]1[C@H]32	1058.2576
gdb_11580	CC(=O)C#C[C@H]1CN1	1432.7389
gdb_41755	C1=C[C@@H]2C=C[C@H](C1)CO2	908.9203
gdb_4123	C[C@]12C[N@H+]1C[C@@H]2NO	943.9272
gdb_31680	COc1nc(C=O)co1	1328.869
gdb_94713	C[C@H]1CC[C@@]2(C)O[C@H]2C1	1294.4145
gdb_44238	O=C1O[C@H]2[C@@H]1C[C@@]21CN1	1068.3482
gdb_23849	O=c1ccc(F)no1	828.8818
gdb_36293	N#CC[N@H+]1[C@@H]2CC[C@H]1C2	1215.1601
gdb_58004	CC(C)C(=O)OCC=O	1565.3269
gdb_68100	C#C[C@]12C[C@](C)(C1)C2=O	1158.8978
gdb_40693	C1CC1[C@H]1N[C@H]1[C@H]1CN1	1277.7223
gdb_114512	C[C@H]1C[C@H]2O[C@@H](CO)[C@@H]12	1224.7495
gdb_86486	C[C@H]1C[C@](C#N)(C=O)O1	1168.7042
gdb_41691	C1C[C@H]2[C@@H]1O[C@H]1C[N@@H+]2C1	944.2293
gdb_122096	CO[C@H](C#N)CCCO	1862.8576
gdb_55653	CC(C)(C=O)CC(N)=O	1337.0868
gdb_85476	C#C[C@@H]1NC([NH-])O[C@@H]1C	1121.3872
gdb_64471	CC1(C)C=CCOCO1	1167.656
gdb_8574	CC1=C[C@H]2C[C@@H](C1)C2	913.1791
gdb_38637	C1=C[C@H]2O[C@@H]3C[C@H]2[C@H]1C3	854.7923
gdb_115873	CC[C@H]1CC[C@H]2C[C@@]12O	1281.7241
gdb_98136	COC(=O)C(=O)NC=O	1438.806
gdb_116937	OCCC#CC1COC1	2270.7646
gdb_52328	O=CNC[C@H]1CCOC1	1448.6574
gdb_128655	COc1cc(O)n(C)n1	1286.0624
gdb_20571	C[C@@H](O)c1ncno1	907.7819
gdb_40796	C1=CC[C@@H](C2CC2)CC1	1417.7903
gdb_27762	NC1=C2CCN2C(O)N1	1093.135
gdb_60478	CC(C)OCCCC#N	2283.6099
gdb_3457	O=C1[C@@H]2CC[C@H]1C2	609.9685
gdb_67371	C[C@]12[C@@H]3C=C[C@H]1C[C@H]2O3	916.1699
gdb_76735	C[C@@H]1[C@H](C)[C@]2(C)O[C@]12C	1211.4624
gdb_7344	CCCC(=O)[C@@H](C)O	1396.8221
gdb_102115	O=C[C@H](CO)[C@H]1C[C@H]1O	1311.7751
gdb_80583	C[C@H]1[C@H]2C[C@H](C(N)=O)[C@@H]12	1294.2231
gdb_81793	C[C@H]1[C@@H]2C[C@]2(C)C12CC2	1150.9694
gdb_86766	C#CC[C@@H]1N[C@H](C)C1=O	1434.296
gdb_1809	CC(C)C1(O)CC1	806.1359
gdb_92778	C[C@@H]1C(C=O)=CC[C@@H]1O	1239.4104
gdb_57203	CC(=O)[C@H](C)[C@@]1(C)CN1	1242.8046
gdb_68013	C[C@]12C[C@](O)(C1)C([NH-])O2	1035.7226
gdb_29410	Cc1coc(OC=O)n1	1383.6827
gdb_45549	[NH-]C1C[C@H]2COC[C@H]2O1	1079.0714
gdb_101600	COC(=O)C[C@@H](O)CO	1558.2871
gdb_82084	NC(=O)[C@@H]1[C@H](O)[C@@H]2C[C@@H]21	1071.3965
gdb_88765	C[N@H+]1C[C@H]1[C@H]1O[C@H]2C[C@@H]12	1195.1399
gdb_32214	CCc1cncnc1N	1172.2996
gdb_2255	[NH-][C@H]1O[C@@H]2C[C@]12N	626.2045
gdb_15704	O=C1CCO[C@@H]1CO	946.4297
gdb_131911	Nc1ccc([N+](=O)[O-])[nH]1	1195.2083
gdb_44905	[NH-]C1O[C@@H]2C[C@H]1N=CO2	859.0556
gdb_125428	Cc1nc(C2CC2)no1	1338.3997
gdb_124528	CC(C)c1ncnn1C	1220.0069
gdb_32314	[NH-]C1OC=C[CH-][CH+]1CO	1162.8248
gdb_121641	CCCCC(=O)[C@H]1CN1	2046.5896
gdb_72140	C[C@@]12C[C@H]3C[C@@H]1O[C@@H]2C3	940.696
gdb_5	C#N	48.7476
gdb_87444	O[C@H]1C[C@@]12[C@@H]1[C@H]3C[C@@H]1[N@H+]32	1101.1504
gdb_67813	C[C@]12C=C[C@@H]3C[C@H]1[C@H]2O3	932.6052
gdb_28874	Cc1ncnc(N)c1N	1102.5732
gdb_2969	C#C[C@H](C)C1CC1	875.8543
gdb_104567	CC[C@@]1(C=O)CC(=O)N1	1244.9743
gdb_130516	c1cc2ncnoc-2c1	922.1909
gdb_73224	C[C@]12NC[C@H]1COC2=O	998.3335
gdb_2067	[NH-][C@H]1CCOCO1	669.8514
gdb_76999	C#C[C@@H]1C=CC(=O)N1C	1116.7967
gdb_116558	CC[NH2+]C1O[C@@H](C)[C@H]1C	1545.3443
gdb_27132	O=COc1[nH]ccc1O	1204.2165
gdb_42292	C#CC(=O)[C@@H]1COC1[NH-]	1138.7288
gdb_96452	C[C@H]1COCO[C@H]2C[C@H]21	1059.9343
gdb_83470	[NH-][CH+]O[C@@]12CC[C@@H]1[C@@H]2O	1253.1706
gdb_86837	C[C@H]1N[C@H](C#N)CC1=O	1168.7849
gdb_82396	CC1=CC[C@@H]2O[C@@H]2[C@@H]1C	1156.2458
gdb_96834	CNc1[nH]c(C)cc1O	1277.3025
gdb_3271	C1CCOCOC1	698.7796
gdb_89108	C[C@H]1C[C@H]1CCOC=O	1959.9998
gdb_61404	C[C@H](C=O)CC(C)(C)O	1542.7919
gdb_49221	C#C[C@H]1C[NH2+]C(C=O)N1	1202.3584
gdb_14136	O[C@H]1CC12CC=CC2	933.4887
gdb_88004	C[C@H]1C[C@@]12OC[C@@]21CO1	1162.0767
gdb_111716	CO[C@H]1[C@H]2CC[C@]21C#N	1161.0805
gdb_52473	CC#CC#C[C@@H](C)C#N	2148.7234
gdb_26481	C[C@@]1(c2ncc[nH]2)CN1	1146.7358
gdb_9550	CC[C@@]1(C)CO[C@H]1C	1060.2786
gdb_32657	CCn1cccc1CO	1290.9151
gdb_54002	C#CC/N=C(\N)C(C)=O	1399.4406
gdb_14502	N#C[C@]1(O)[C@@H]2C[C@H]1C2	810.5929
gdb_77773	C[C@H]1[C@H]2C(=O)C=C[C@]21O	1039.3688
gdb_78021	C[C@]12CC[C@@H](O)[C@H]1[C@H]2O	1104.5649
gdb_72163	C[C@@]12C[C@H]3C[C@@H]1CO[C@H]32	944.5769
gdb_93474	[NH-]C1CC[C@H](O)C(=O)O1	1129.2233
gdb_122534	CCOC[C@H]1N[C@H]1CO	2061.4467
gdb_45221	O=C1N[C@H]2C[C@H]3CN1[C@H]32	888.525
gdb_43952	O=C1C[C@]23CC[N@H+](C2)[C@@H]13	960.7035
gdb_43065	O=C1[C@H]2O[C@@H]3[C@H]4[C@@H]3N1[C@H]42	782.5028
gdb_70919	O[C@]12C[C@@]3(C=CC[C@@H]13)C2	1020.5002
gdb_110598	C[C@]12C[C@H]1[C@H]1[C@@H](CO)[C@H]12	1319.4297
gdb_96889	C#CC[C@@H]1CC([NH2+]C)O1	1521.043
gdb_106942	O=C1NC[C@@]2(CO)C[C@@H]12	1207.4415
gdb_37325	C1[C@H]2[C@H]3O[C@H]3[C@H]3C[N@H+]3[C@@H]12	897.4668
gdb_14515	CC[C@]1(O)[C@@H]2C[C@H]1C2	938.7067
gdb_26183	CC(C)c1nc(N)c[nH]1	1393.5846
gdb_117283	CC(=O)O[C@@H]([NH-])CCO	1590.2926
gdb_105885	CO[C@@]12[C@H](C)C[C@@H]1[C@@H]2C	1210.7595
gdb_75322	CC1=CC[N@H+]2C[C@@]12C=O	1071.5749
gdb_1388	CC#C[C@@H](C)C#N	1024.0718
gdb_36640	C#CCO[C@H]1[C@H]2C[C@@H]1C2	1498.7245
gdb_131767	[NH-]C1C=NON[CH+]1CO	1119.5615
gdb_8902	C#C[C@H](C)[C@@H](O)CO	1162.9916
gdb_116330	CO[C@H]1COC[C@H]2C[C@H]21	1237.6949
gdb_76589	C#CC#C[C@@H]1[C@H](O)[C@@H]1O	1460.6025
gdb_20508	CC#Cc1ccon1	1217.5867
gdb_127363	Cn1cnn(C=O)c1=O	1130.6184
gdb_57720	C#C[C@](C)(O)CNC=O	1398.6436
gdb_20207	C1C[C@@H]2[C@@H]3CC[C@H]1[C@H]23	783.7186
gdb_84971	C[C@@H]1C=CC(=O)C(=O)N1	1139.9793
gdb_107052	C[C@H]1OC[C@@]2(CO)N[C@@H]12	1270.9893
gdb_133017	C[NH2+]C1C=CC(F)=CO1	1266.2
gdb_63395	CC1(C)CC(C2CC2)C1	1603.8974
gdb_126997	CCOc1nn[nH]c1O	1346.4192
gdb_127524	Cn1nc(O)nc1C=O	1166.8569
gdb_47964	N#CC1(C#CC=O)CC1	1547.887
gdb_51433	O=CO[C@H]1[C@@H]2CO[C@H]1C2	1268.6879
gdb_112275	CN[C@@H]1C(=O)O[C@@H]1CO	1304.7553
gdb_95289	C[C@H]1CO[C@H]2CC[C@]21C	1112.6339
gdb_130051	Nc1nn(C=O)c(=O)o1	1095.3379
gdb_92376	O[C@H]1C[C@H]2CC[C@]1(O)C2	1010.4404
gdb_99194	CC#CCNC(=O)CO	2087.1882
gdb_39982	C1[C@@H]2[C@@H]3C[C@]4(CO4)[C@H]1[N@H+]23	961.4282
gdb_4380	Oc1cncc(O)n1	830.1282
gdb_113837	CO[C@H]1C[C@H]1[C@H]1C[C@H]1O	1548.4219
gdb_57819	C[C@@H](O)C#CCO[CH+][NH-]	1912.2502
gdb_108140	CO[C@@]12C[C@H]3CC[C@@H]1[C@H]32	1126.7203
gdb_29147	Cc1nc(O)c[nH]c1=O	1127.844
gdb_119543	CCO[C@]12C[C@H]1CC2=O	1314.8303
gdb_126466	CCc1cc(CO)on1	1486.6222
gdb_61903	C#CCO[C@H](C)C(N)=O	1364.7714
gdb_78200	C#C[C@H]1[C@@H](O)[C@H]2[C@@H]1[N@H+]2C	1161.8617
gdb_75314	C#C[C@@]12C[N@@H+]1CC=C2C	1087.7512
gdb_122350	CCCO[C@@H]1[C@H](O)[C@@H]1O	1582.7415
gdb_78240	C[C@@H]1C[C@H](C)[C@@H]2[C@H](O)[C@@H]21	1173.1941
gdb_37127	C1C[C@@]23C[C@]2(O1)[C@@H]1C[C@@H]13	953.1068
gdb_94148	N#CC1(C#N)CC[C@@H]1O	1056.6254
gdb_88581	C[N@H+]1C[C@H]1C1=NCCO1	1225.7587
gdb_78626	C[N@H+]1[C@H]2C(=O)[C@@H]3[C@H]2[C@@]31C	1009.071
gdb_102940	CN[C@H](C#N)CNC=O	1395.5973
gdb_26577	Cc1nc[nH]c(=O)c1C	1114.5937
gdb_133341	[NH-]c1cc(N)c(F)n[nH+]1	1106.5002
gdb_95844	C[C@H]1CCC[C@H](C#N)N1	1219.1892
gdb_43469	[NH-]C1NC(=O)[C@@H]2C[C@H]1N2	969.211
gdb_38699	[CH+]1[NH2+][C@@]23C[C@H](C[C@@H]2C3)O1	866.3257
gdb_595	OCCC1CC1	799.4573
gdb_49906	N#C[C@@H]1CN(C=O)C1=O	1214.9471
gdb_4506	Cc1nc(O)c(C)[nH]1	992.6438
gdb_44460	O=C1C[C@@]23C[C@@H](N2)[C@H]3O1	958.3403
gdb_85276	C[C@H]1CC(=O)[C@H]2C[C@]21O	1122.4203
gdb_132761	Cc1c(F)ccnc1N	1093.5082
gdb_24674	c1coc(NC2CC2)[nH+]1	1203.0412
gdb_119999	C[C@H]1CC(=O)[C@H]1CCO	1478.3959
gdb_8275	C#CC[C@H]1C[C@@H](O)C1	1266.1559
gdb_2592	N#C[C@]1(CN)CN1	738.3162
gdb_108328	OC[C@]12CO[C@H]1[C@@H](O)C2	1181.6587
gdb_71115	C[C@]12C=C[C@@H]3[C@H](C1)[N@@H+]3C2	937.1186
gdb_125183	Cc1[nH]nc2[nH]cnc12	1016.2199
gdb_87482	C[C@H]1[C@H]2C[N@@H+]1[C@@]21C[C@H]1O	1223.4381
gdb_92181	C[C@H]1O[C@H]2C[N@H+]3[C@@H]1C[C@@H]23	933.2314
gdb_37707	C1[C@H]2O[C@H]3[C@@H]1[C@H]1[C@@H](O2)[C@@H]31	773.8191
gdb_38145	C1=C[C@@H]2C[C@@]23COC[C@@H]13	990.4635
gdb_117118	CNCC(=O)[C@@H](O)C#N	1513.1283
gdb_49256	[NH-]C1CCN=C(C=O)N1	1181.5943
gdb_6979	CC1(C)CCC[C@H]1O	964.2655
gdb_108476	CC[C@]12CO[C@H]1C[N@@H+]2C	1179.9348
gdb_109719	CC#C[C@H]1[C@@H](C)[C@H]1CO	1446.7768
gdb_63163	CC1(C)[C@H]2CCC[C@]21C	1198.2047
gdb_5803	CC(C)(C)OC(N)=O	1037.7624
gdb_106472	CC[C@]12C[C@H](C1)OC2[NH-]	1081.6425
gdb_39584	C1=C[C@@H]2CO[CH+][NH2+][C@H]2C1	1056.7734
gdb_78704	O[C@H]1[C@@H]2[C@@H]3[C@H]1[C@H]2[C@]31CO1	1126.1338
gdb_25581	O=CNCc1ccco1	1391.4739
gdb_11226	C#C[C@@H]1COC(C)[NH2+]1	998.2507
gdb_90852	O[C@H]1C[C@H]2[C@H]3C=C[C@@H]1[N@H+]32	918.3051
gdb_51729	O=CC[C@H]1CCC12CC2	1435.6681
gdb_126955	CCNc1cc(O)[nH]n1	1579.5159
gdb_61993	C[C@H](C#N)COC(N)=O	1601.666
gdb_6771	CCCCOC(C)=O	1737.1595
gdb_51732	O=CC[C@H]1OCC12CC2	1407.3335
gdb_63782	CC1(C)C[C@H]2C(=O)C[N@H+]21	1145.3037
gdb_38003	[CH-]1[C@@H]2O[C@@H]2[C@H]2[C@H]3[C@@H]1C[N@@H+]23	859.3611
gdb_31615	CNc1cc(C)cn1C	1373.8571
gdb_61415	C[C@@H](CC(N)=O)C(N)=O	1481.725
gdb_109234	C[N@@H+]1[C@@H]2C(CO)=CC[C@@H]21	1214.5242
gdb_8635	CCC(N)(C#N)C#N	953.569
gdb_74795	CC1=C[C@@H]2C[C@H]1OCO2	976.4288
gdb_21609	[NH-]C1=NC(N)ON=C1	822.9959
gdb_40220	C1C[C@]12COC[C@@]21CC1	1073.7259
gdb_22544	C/C(=N\O)[C@H](C=O)CO	1394.9673
gdb_12990	C[C@]12O[C@H]1CCC2=O	829.471
gdb_63009	C[C@]1(O)[C@@H]2O[C@@H]2[C@@H]2C[C@@H]21	974.6064
gdb_26100	CC(C)(C)c1ccoc1	1254.3394
gdb_28208	Cc1cc2c([nH]1)NCC2	1244.3735
