mol_id	smiles	r2
gdb_70680	O[C@@]12CC=CCC[C@@H]1C2	1111.0645
gdb_95884	C[C@H]1OCC[C@H](C=O)O1	1130.7546
gdb_100238	C#C[C@@](O)(CO)CC#N	1186.7423
gdb_24827	[NH-]c1c[cH+][nH]ccc1=O	1085.4505
gdb_51950	O=CCCC(=O)[C@H]1CO1	1643.9685
gdb_121911	CCCC[C@@H](C)[C@@H](C)O	2144.3373
gdb_78487	O[C@H]1[C@@H]2[C@@H]3CCC[C@@H]3[C@H]12	1124.0427
gdb_81707	C[C@@H]1[C@@H]2COCC[C@H]1O2	1001.5216
gdb_47665	O=C1COC/C=C/CO1	1069.4289
gdb_32209	CCc1ccncc1N	1208.9656
gdb_104319	CO[C@@]1(C)OC[C@H]2C[C@H]21	1108.7377
gdb_11993	C[C@H]1[C@H]2O[C@H]2C1(C)C	899.2715
gdb_76402	C[C@@H]1[C@H](C)[C@@]1(C)C1CC1	1409.0689
gdb_63701	C[C@]12CO[C@H]1[C@](C)(O)C2	1122.3557
gdb_32695	CCNc1[nH+]c(N)co1	1466.2767
gdb_30681	C[C@@H](CO)c1cocn1	1362.0275
gdb_127055	CCOCc1cn[nH]c1	1698.1915
gdb_10097	C#C[C@@H](CC)CC=O	1253.0467
gdb_55503	CC(=O)C(=O)O[C@@H](C)[NH-]	1358.8509
gdb_93625	C[C@@H]1[C@H](C#N)NC[C@@H]1O	1084.3187
gdb_31035	CCc1nc(O)oc1N	1271.2241
gdb_41368	C1=C[C@@]23CC[C@]2(C1)CO3	914.5383
gdb_121590	CCCNC(=O)C(C)=O	1810.9533
gdb_26219	CC(C)c1ccc(N)[nH]1	1438.6394
gdb_32855	CCOc1cc(C)c[nH]1	1462.1441
gdb_36549	C#CC[NH2+][CH+]OC1CC1	1689.5526
gdb_12644	CC1=CC[C@@H](O)[C@H]1O	921.5089
gdb_17895	O[C@H]1[C@@H]2CCC[C@H]1C2	885.6097
gdb_47625	C#CC1=CCOCC1=O	1146.3513
gdb_2836	CC[N@H+]1C[C@H]1C#N	837.8304
gdb_34504	C#CC1=C[C@H]2[C@H]3O[C@@H]1[C@@H]23	1018.728
gdb_28366	CC1=C([NH-])O[CH+](C)N=C1	1186.8029
gdb_37466	C1O[C@H]2[C@H]3[C@H]4O[C@H]4[C@@H]1[C@@H]23	819.857
gdb_14286	C[C@H]1[C@H]2OC(=O)O[C@@H]12	779.0398
gdb_24586	c1c[nH]c([C@H]2CCO2)c1	1238.3542
gdb_28418	Cc1cc(O)cnc1C	1235.1617
gdb_8915	C#C[C@H](C)[C@H](O)CC	1234.8755
gdb_30539	N/C=N/c1cnc(N)o1	1392.6545
gdb_103708	CC[C@@]1(C)O[C@]1(C)C#N	1297.7939
gdb_128636	COc1nc(N)nn1C	1221.6455
gdb_17910	O=C1[C@H]2CO[C@@H]1OC2	698.5905
gdb_101013	C[C@@H](CO)[C@@]1(CO)CN1	1294.2166
gdb_72340	C[C@]12O[CH+][NH2+][C@H]1[C@H]1O[C@H]12	864.589
gdb_1868	C[C@H]1CCC(=O)O1	716.7479
gdb_10036	C#CC[C@@H](C#C)CC	1216.0438
gdb_72812	C[C@]12CC[C@H]1C(=O)CO2	1055.5809
gdb_56863	C#C[C@H](C)[C@H]1CC(=O)O1	1183.6227
gdb_17342	O[C@]12C[C@H]1C[C@H]1O[C@H]12	771.4436
gdb_50986	C#CC[C@]1(CC=O)CN1	1307.6973
gdb_14769	CCCCCNC=O	1891.7195
gdb_4552	Cn1cc(O)nc1N	936.5494
gdb_27633	C#Cc1cc(C)oc1C	1298.4747
gdb_104804	CCC1(OC)CC=CC1	1240.7284
gdb_30773	Cc1c(CO)ncn1C	1259.5962
gdb_43589	C#C[C@@H]1NC(=O)N2C[C@H]12	1059.9976
gdb_32284	CCc1ccc[nH]c1=O	1181.4845
gdb_101570	CCC(=O)C[C@H](C)CC	1979.3602
gdb_98329	C#CC[C@H](C)C(=O)NC	1619.8492
gdb_119523	CCC[C@]12CC=C[C@H]1N2	1462.6339
gdb_44964	O=C1N[C@H]2CCO[C@@H]1C2	929.2883
gdb_117381	COCC(=O)CC1CC1	1912.1822
gdb_55810	N[C@H]1C[C@@H]2OC(=O)C[C@@H]21	1161.4382
gdb_83390	O[C@H]1[C@H]2OC[C@@]13CC[C@@H]23	955.1132
gdb_29402	Cc1coc(CC=O)n1	1440.0464
gdb_50070	O=CC(=O)[C@@H]1N[C@@H]1C=O	1280.7292
gdb_96514	C[C@H]1OCCCCC1=O	1168.2134
gdb_21379	c1nc2[nH+]cnn2[nH]1	667.831
gdb_115809	CO[C@H]1OC[C@@]2(C)C[C@@H]12	1290.5019
gdb_24086	C#CCCc1cocn1	1575.4287
gdb_64348	C[C@@]1(O)CCNC(=O)C1	1158.2279
gdb_72043	C#C[C@]12[C@@H]3C[C@H]1[C@@]2(C)C3	1076.3539
gdb_37220	C1=C2[C@H]3C[N@H+]3[C@H]2COC1	997.708
gdb_87082	C#CC#C[C@@]1(C)C[N@@H+]1C	1682.5454
gdb_86905	C[C@H]1C[C@@H](C[C@H]2CO2)C1	1688.8352
gdb_75506	CC1=CCC[C@H]2CC[C@@H]12	1205.1832
gdb_65550	C[C@@]1(C=O)C[C@H]2C[C@@H]1C2	1058.5239
gdb_85751	C[C@H]1O[C@@H](C#N)[C@H]2C[C@H]21	1144.5026
gdb_11822	O=C1[C@@H](O)C[C@]12CN2	915.2092
gdb_45624	O=C1CN=C(C2CC2)N1	1310.7547
gdb_79230	C#C[C@@]12O[C@@H]3[C@@H]([C@@H]31)[C@@H]2O	958.0323
gdb_67731	C[C@@]12C=C[C@@]3(O)[C@@H]1N[C@@H]23	963.8023
gdb_61167	C#CC[C@H](C)C(C)(C)C	1526.9809
gdb_82634	C[C@]12[C@H](O)[C@@H]3N[C@H]1[C@@]32O	1007.878
gdb_100310	CC[C@@](C)(CO)[C@H]1CO1	1262.5661
gdb_10692	C[C@@H](O)[C@@]1(C#N)CN1	914.0241
gdb_68023	C[C@]12C[C@](C)(O1)[C@@H]1C[C@@H]12	1039.4786
gdb_82133	C[C@H]1[C@@H](OC=O)[C@H]2C[N@H+]21	1264.946
gdb_72343	O[C@]12CC=C[C@H]1[C@H]1O[C@H]12	903.6174
gdb_71166	O[C@]12C[C@@H]3[C@H]1[C@@H]3[C@@]21CO1	919.329
gdb_121803	CCCC[C@@](C)(O)C#N	1781.0746
gdb_61084	CN(C=O)/C=N/C1CC1	1790.7437
gdb_65547	N#C[C@]1(O)C[C@@H]2C[C@H]1O2	971.8651
gdb_77060	C#CC[C@H]1O[C@@H]([NH-])[C@H]1O	1298.0319
gdb_53193	CC#C[C@H]1[C@H]2COC[C@@H]12	1282.6117
gdb_50426	O=C[C@@H]1[NH2+][CH+]O[C@@H]1C=O	984.8091
gdb_97904	C#C[C@H](O)CC#CCO	2044.0682
gdb_94366	C[C@H]1CC[C@@]12C[N@H+]1C[C@H]12	1155.1037
gdb_121724	O=CCC(=O)OCCO	1781.9313
gdb_7470	C[C@@]1(CC#N)CCO1	988.4391
gdb_41209	C1OC[C@@]23CO[C@H]2[C@@H]1N3	917.1014
gdb_114435	CO[C@H]1C[N@@H+]2[C@@H]3[C@H]1C[C@@H]32	1113.0361
gdb_27939	Nc1cc(C=O)c(N)o1	1234.8552
gdb_7728	O=C1CCOC(=O)N1	849.9871
gdb_46488	O=C1C=C[C@]2(CC1)CN2	1186.4848
gdb_100350	CC[C@@](C)(CC=O)OC	1422.0341
gdb_12556	O[C@@H]1C=CCCCC1	1021.0319
gdb_117241	COCC(=O)[C@H]1C[C@H]1C	1664.7066
gdb_70273	C[C@]12C[C@H](C=O)C[C@H]1O2	1302.9841
gdb_28553	Cc1cnc(N)n1C=O	1101.9559
gdb_54692	O=C([O-])C1=CC[NH2+]CC1	1272.0164
gdb_63970	C[C@@]1(O)C[C@H]2CC[C@H]2C1	1152.1353
gdb_62701	CC1(C)[C@H]2[C@H]3CC[C@@H]1[C@H]32	1055.1718
gdb_117936	CCC[C@@H](C)C(=O)NC	1836.4352
gdb_5159	[H]/N=C/Nc1ncco1	944.0356
gdb_10953	C[C@]12C[C@H]1[C@@H](CO)O2	1027.4952
gdb_77505	C[C@H]1[C@]2(O)C[C@@]1(O)[C@H]2C	1138.4319
gdb_28888	Cc1ncnc(N)c1O	1082.0705
gdb_9001	O=CCNC(=O)C=O	1226.8773
gdb_112740	C[C@H]1O[C@@H](CO)[C@@]12CO2	1231.906
gdb_2181	O[C@@H]1COC[C@@H]1O	686.9143
gdb_9214	CNC(=O)COC=O	1253.0873
gdb_90130	C[C@H]1C[C@@]23C[C@@]12[NH2+][CH+]O3	987.1521
gdb_41937	[CH+]1[NH2+][C@H]2CCO[C@@H]2CO1	1067.1147
gdb_76017	C[C@H]1[C@@H](C#N)[C@]1(O)C#N	1148.1173
gdb_72378	O[C@@]12C=CC[C@@H]1C=CC2	989.3977
gdb_70573	C[C@]12C[N@H+]1CC[C@H]1N[C@H]12	1053.3308
gdb_70914	O[C@]12CC[C@@H]3[C@H]1[C@]3(O)C2	1021.3532
gdb_103227	C[C@]1(CO)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21	1207.1193
gdb_99216	CCC(=O)COC(C)[NH-]	1856.6307
gdb_40545	C1=C(C2CC2)[C@@H]2N[C@@H]2C1	1243.5001
gdb_46466	N#C[C@@]12COC(=O)[C@@H]1O2	1043.9997
gdb_119633	OCC[C@]12COC[C@H]1N2	1425.855
gdb_106693	C[C@@]12N[C@]1(CO)[C@H]1C[C@H]12	1084.0165
gdb_44725	C#C[C@@H]1O[C@@H]2CC(=O)[C@H]12	1009.5983
gdb_48242	O=CC(C=O)C1CCC1	1347.8191
gdb_25486	[NH-][CH+]Oc1cccnc1	1294.0622
gdb_129100	N=N.[NH-]c1c[nH]oc1=O	1175.9279
gdb_39877	C1[C@H]2C[C@H]3[C@@H]1[C@@H]2C31CC1	1027.1979
gdb_144	N#C[C@H]1CO1	376.0875
gdb_78960	C[C@H]1[C@H]2[C@H]3[C@@H]4[N@H+]3[C@H]2[C@@]41O	917.5658
gdb_111500	CC[C@H]1[C@H]2N[C@H]2C[C@H]1O	1183.6259
gdb_49311	O=CC1=CNCCCC1	1324.249
gdb_80823	C[C@@]12C[C@@H](NC1=O)[C@H]2O	961.5145
gdb_25546	O=CNc1coc(=O)o1	1214.3128
gdb_28548	Oc1ncc(O)c(O)n1	1068.8495
gdb_132230	[NH-]c1cc(F)[nH+]c(=O)[nH]1	1090.9373
gdb_57969	CN(C)C(=O)C[C@H]1CO1	1564.3336
gdb_69153	O=C1[C@H]2C[C@H]2[C@@]2(O)C[C@@H]12	1003.904
gdb_47643	O=C1/C=C/C=C\CCO1	1028.9866
gdb_80262	C[C@H]1[C@H]2C=CC(=O)C[N@H+]21	1022.5513
gdb_25938	CC(=O)n1cc[nH]c1=O	1089.4003
gdb_15461	C#CC1=CCOC1=O	880.6369
gdb_31980	CNc1ncc(OC)o1	1401.5914
gdb_83264	C[C@H]1OC[C@H]2[C@@H](O)[C@@]12C	1057.5136
gdb_130788	C#Cc1cc(=O)onn1	1120.4014
gdb_58007	C[C@@H](O)C(=O)CNC=O	1650.4194
gdb_1009	C#Cc1ncc[nH]1	686.5481
gdb_102361	C#C[C@@](C=O)(CO)NC	1175.5919
gdb_17406	C[C@H]1O[C@@]12C[C@H]1C[C@H]12	943.2344
gdb_109315	OCC1=CCC[C@@]12CO2	1213.9668
gdb_32369	O=c1ccc(CO)co1	1284.7473
gdb_39427	C1OC[C@H]2O[C@H]2[C@H]2N[C@@H]12	978.8292
gdb_50571	O=CN1CC[C@H]2C[C@@H]1C2	1129.3111
gdb_1950	C[C@H]1C[C@H](C#N)N1	857.3534
gdb_99791	CC#C[C@](N)(C#N)CO	1445.2931
gdb_32297	CNC1=CN=COC1[NH-]	1145.8025
gdb_81510	C#C[C@]1(C)[C@@H]2C[C@H]1[N@@H+]2C	1144.6526
gdb_113562	OC[C@H]1O[C@@]12CC[C@H]2O	1337.7935
gdb_113669	CC[C@H]1N[C@H]1C(=O)NC	1604.5593
gdb_14308	C[C@@H]1C[C@@H]2[C@H](O)[C@@H]2C1	952.033
gdb_81514	C[N@@H+]1[C@H]2C[C@@H]1[C@]2(O)C#N	1068.6183
gdb_117739	COC[C@](C)(C#N)C=O	1242.7741
gdb_20024	CC[N@H+]1C[C@H]1[C@H]1CN1	1242.1221
gdb_81299	C[N@H+]1[C@@H]2CNC(=O)[C@H]1C2	1046.1365
gdb_4307	Cc1nc[nH]c(=O)n1	854.64
gdb_68136	C[C@]12CN[C@](C#N)(C1)C2	1154.4185
gdb_109930	CC[C@H]1[C@@H](O)C[C@]1(C)O	1285.7444
gdb_10647	N#C[C@@]1(CO)C[C@@H]1N	955.476
gdb_92086	C[C@H]1C[N@H+]2C[C@H]2C[C@H]1O	1121.6751
gdb_105912	CO[C@]12[C@@H]3N[C@H]1[C@@H]3[C@@H]2O	1028.2697
gdb_128406	CNCc1oncc1O	1315.8397
gdb_13080	C[C@H]1OC[C@H]1CC#N	1103.9012
gdb_28061	Cc1nc(O[CH+][NH-])c[nH]1	1408.1423
gdb_10298	C#C[C@H](CO)[C@@H](C)O	1038.017
gdb_57733	C[C@](O)(C=O)CNC=O	1370.3897
gdb_55524	[H]/N=C(/C)NC(=O)C1CC1	1534.5302
gdb_97952	CC(=O)CCC#CCO	2321.0727
gdb_8996	C#CC(=O)COC=O	1152.8232
gdb_83433	O[C@H]1[C@H]2CC[C@]21[C@H]1CO1	1147.5458
gdb_123733	c1onnc1C1CCC1	1290.1588
gdb_53204	CC#C[C@H]1[NH2+][CH+]OC1=O	1325.5287
gdb_82422	[NH-]C1OC[C@@H]2N[C@@H]2[C@@H]1N	1030.3971
gdb_22193	C#CC/C(CCC)=N\O	1627.0177
gdb_50915	N#C[C@H](CC=O)C1CC1	1456.8437
gdb_75143	CC1=NC[C@@](C)(O)CO1	1197.5934
gdb_118818	CCC[C@@]1(C)C[C@H]1C=O	1642.2982
gdb_11633	O=C[C@]12C[C@H](C1)C2=O	841.2932
gdb_71369	O[C@]12C[N@@H+]3[C@H]1[C@@H]1N[C@@H]1[C@@H]32	862.171
gdb_131372	Oc1n[nH]c2[nH]nnc12	944.7433
gdb_70668	C[C@]12O[C@H]1CN[C@H]2C=O	1090.2583
gdb_8149	C[C@]12C[C@@H](O)C[C@H]1N2	898.8208
gdb_41815	C1CO[C@H]2CC[C@H](C2)O1	994.2499
gdb_130494	c1cc2nonc2cn1	907.0952
gdb_52858	CC#CC1(CC#N)CC1	1439.5906
gdb_76480	C[C@H]1[N@@H+](C)C12CC(=O)C2	1292.4909
gdb_115606	CO[C@H]1CC[C@]1(O)CO	1350.1854
gdb_40243	C1C[N@H+]2C[C@H]2C2(CC2)O1	1050.7779
gdb_46800	O=C1CO[C@H]2C[N@@H+](C1)C2	997.7135
gdb_33128	CCNc1c[nH]cc1N	1470.6164
gdb_81100	O=C[C@]12O[C@H]([C@@H]1O)[C@@H]2O	1034.4338
gdb_20432	C1CN1c1nnon1	851.6872
gdb_44415	[NH-]C1O[C@@H]2[C@@H]3CN[C@]12C3	950.129
gdb_101510	C#CC#CC[C@H](C)OC	1866.7963
gdb_18307	O=C1C=C[C@H]2OC[C@@H]12	775.9543
gdb_39453	C1=C/C[C@@H]2C[C@@H]2OCC/1	1135.2957
gdb_30079	Cn1ccnc1OC=O	1226.9464
gdb_9003	O=CNCC(=O)C=O	1290.1271
gdb_22006	C/C(=N\O)c1cnc[nH]1	1303.7628
gdb_44981	C#C[C@@]12CC(=O)N[C@@H]1C2	1136.7672
gdb_55475	O=C(O)[C@H]1CCCCN1	1275.8515
gdb_8281	C[C@H]1C[C@@H](CC=O)C1	1353.7639
gdb_3452	O[C@H]1CC[N@H+]2C[C@@H]12	663.8025
gdb_99160	O=C(CO)O[C@H]1C[C@H]1O	1513.2653
gdb_130395	NCc1nnoc1CO	1145.8769
gdb_107135	CC[C@]12O[C@H]1[C@@]1(O)C[C@H]12	1170.7535
gdb_48828	O=C[C@]12N[C@H]1CCC2=O	1051.9413
gdb_65704	N#C[C@@H]1C[C@@]1(O)CC=O	1391.2929
gdb_129328	C#CC[n+]1nnoc1[NH-]	1114.0921
gdb_31839	CNc1cnc(N)cn1	1320.9595
gdb_42132	C1=C/COCCCCC/1	1212.848
gdb_5618	CCc1cocc1N	985.8758
gdb_48270	C#C[C@@H](C=O)C[NH+]1CC1	1389.0779
gdb_10255	C#C[C@@H](C#N)C(C)C	1069.7361
gdb_76472	C[C@@H]1[C@H](C)[C@]12CC([NH-])O2	1301.4754
gdb_128039	C[NH2+][CH+]Oc1c[nH]nn1	1536.2746
gdb_123600	C1C2CN1c1n[nH]nc12	875.7897
gdb_41731	C1CC23CCO[C@@H]2[C@H]3O1	1055.516
gdb_94818	O[C@H]1COC2(CC2)[C@H]1O	1061.3999
gdb_40461	C1O[C@H]1[C@]12C[C@@H]3[C@H](C1)[C@@H]32	1079.8649
gdb_98319	C#CC[C@H](C)C(=O)CO	1610.7589
gdb_60768	[H]/N=C(\NC=O)N(C)C=O	1406.3778
gdb_70364	C[C@]12O[C@H]1C[C@H]1OC[C@H]12	1000.0657
gdb_21633	Nc1ncnoc1=O	757.5797
gdb_30869	COc1oc(N)nc1C	1239.0199
gdb_43884	O=C1CC2(C1)C[N@H+]1C[C@H]12	1193.9163
gdb_104104	C[C@@]1(CO)CNC(=O)O1	1134.1622
gdb_8463	C[C@@]12CC(=O)[C@]1(C)O2	881.5831
gdb_5888	CC(C)(O)CCCO	1470.7158
gdb_18726	C[C@H]1OCO[C@H]2C[C@H]21	861.742
gdb_14399	C[C@@]12C[C@H]3C[C@@H]1O[C@H]32	759.375
gdb_98162	C#CC(C)(C)C(=O)NC	1280.9026
gdb_50686	N#C[C@@H]1CCCN1C=O	1195.3488
gdb_24787	O=c1ncnc2n1CC2	958.3385
gdb_91310	N#C[C@@H]1N[C@@H]2C[C@H](O)[C@H]12	1037.8725
gdb_47444	O=C1NCC[C@H]1[NH+]1CC1	1152.8745
gdb_79659	C#C[C@@]12[C@@H]3N[C@@H]3[C@@H]1[N@@H+]2C	1057.2926
gdb_93641	C#C[C@@H]1CO[C@H](C)[C@@H]1O	1095.9884
gdb_35727	N#C[C@H]1OC[C@H]1[C@H]1CN1	1116.9417
gdb_108266	CN[C@]12CC[NH2+][C@H]1OC2	1023.6104
gdb_124168	CC#CC1=NOC([NH-])O1	1524.152
gdb_10748	C[C@@](O)(C#N)[C@H]1CN1	924.1071
gdb_74148	CC1=CC(=O)OC1(C)C	1143.9655
gdb_47873	O=C1CCCCCC1=O	1124.3916
gdb_24600	c1ncc(C2COC2)o1	1207.6071
gdb_12569	OC1CCCCCC1	1071.3718
gdb_108668	CC1=C(CO)CCCC1	1365.3048
gdb_27656	N#Cc1nc(O)oc1N	1130.1222
gdb_33648	N#C[C@]12[C@@H]3C=C[C@H]1O[C@@H]32	930.3589
gdb_41050	C1C[C@@]23C[C@H]4[C@H]5[C@@H]2[N@H+]5C143	822.2392
gdb_57704	C[C@](O)(C=O)CCC#N	1490.0114
gdb_26207	Cc1coc(N(C)C)n1	1346.585
gdb_31966	CCc1ncc(NC)o1	1400.3041
gdb_81826	C#C[C@H]1[C@@H](C)[C@H]2O[C@]21C	1135.5152
gdb_43731	O=C1C[C@@]2(C=CCC2)N1	1214.9897
gdb_126024	C[C@H]1COc2[nH]nnc21	1040.4996
gdb_16254	O[C@H]1COCC12CC2	876.2324
gdb_61203	C#CC[N@H+](C)[C@@H](C)C=O	1533.9237
gdb_7211	CC#CC(=O)N(C)C	1293.9204
gdb_48212	O=CC([C@H]1CO1)[C@H]1CO1	1255.6964
gdb_130854	O=Cc1cnn2c1CC2	1158.3067
gdb_87874	C[C@H]1N[C@@]12C[C@H]1OC[C@H]12	1159.2971
gdb_92194	C[C@H]1C[C@H]2O[C@H]3C[C@@]12C3	1058.2526
gdb_98580	O=C(CO)C1=NCCO1	1353.7114
gdb_6854	CC1(C)C=CCCO1	931.7382
gdb_97137	C[NH2+]C1OC[C@@]2(C)N[C@@H]12	1263.022
gdb_83879	C[C@H]1COC[C@H]2[C@@H]1[N@H+]2C	1137.9213
gdb_12147	C1CC12CC1(CO1)C2	1016.4587
gdb_115714	CC[C@H]1OC[C@H]1C(C)C	1527.5132
gdb_52787	CC#C[C@]1(O)C[C@H](C)C1	1460.2509
gdb_95368	C[C@H]1CC[C@H]2COC[C@H]21	1173.8291
gdb_41594	C1C[C@@H]2[C@@H]3CO[C@@H]3[C@@H]2O1	924.4081
gdb_112830	C[C@H]1C[C@@H](CO)[C@H]2O[C@H]21	1304.6064
gdb_59784	CC(C)[C@H]1COCCO1	1345.2561
gdb_17754	C[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O	741.0112
gdb_27745	Nc1nc(O)[nH]c1C=O	1172.5537
gdb_90177	O[C@H]1C[C@]23CO[C@]2(C1)C3	1006.4755
gdb_44251	[NH-]C1OC[C@@H]2C(=O)O[C@H]12	984.6817
gdb_76832	C[C@@H]1[C@H](C)[C@@H]2OC(=O)[C@H]12	1055.7114
gdb_9029	C#CC#C[C@@H](O)C#N	1299.8375
gdb_18706	O[C@H]1C=CC[C@H]2O[C@@H]12	820.8879
gdb_67232	C[C@]12[C@@H]3[C@H](C=O)[C@H]1C[C@@H]32	1147.4441
gdb_41337	C1C[C@]23CC[C@H]2C[C@H]1O3	970.5684
gdb_75588	CC1=CNCCOC1=O	1143.9914
gdb_133536	NC1(C(F)(F)F)CCC1	1023.8191
gdb_119480	OCC[C@@]12C[C@H](O)[C@@H]1C2	1584.0326
gdb_107539	CC[C@]12C[C@H]1CN2C=O	1232.7343
gdb_60903	CN(C=O)[C@@]12CO[C@@H]1C2	1208.2595
gdb_30113	C[C@H]1O[C@H]1c1ncco1	1180.134
gdb_39052	C1=C[C@H]2C[C@H]2[C@H]2C[C@H]2C1	1051.3079
gdb_90743	C[C@H]1N[C@H]2C(=O)CO[C@@H]12	1079.3243
gdb_35269	C#C[C@H]1C[C@H]1OC1CC1	1389.1375
gdb_66166	CC1(NCC=O)COC1	1432.7406
gdb_133384	Nc1noc(=O)c(F)n1	1025.9924
gdb_36752	C#CCO[CH+][NH2+]CC#N	1534.8113
gdb_10842	O=C1CCC(O)CC1	1015.5699
gdb_59667	CC(C)[C@H]1OCC12CC2	1279.6033
gdb_5921	CC(C)(C#N)NC=O	980.0083
gdb_130879	N=N.O=CC(C=O)CO	1578.4362
gdb_23244	C[C@H]1[C@@H](NO)[C@@H]2[C@H](C)[N@@H+]21	1182.4362
gdb_72578	C[C@@]12CC(=O)[C@]1(O)CO2	1006.4485
gdb_111264	CC[N@@H+]1[C@@H]([NH-])[C@]2(O)C[C@H]12	1170.6748
gdb_74721	C#C[C@]12C[C@H](C=C1C)C2	1080.2854
gdb_95143	O=C1[C@@H]2CC[C@H](O)[C@H]1O2	947.0129
gdb_17121	O=C1CC([C@H]2CO2)C1	1028.0601
gdb_109966	C[C@H]1C[C@@H](C#N)[C@H]1CO	1260.7854
gdb_128583	COc1ccn[nH+]c1[NH-]	1139.9155
gdb_39372	C1=C[C@@H]2C=C[C@H](OC1)O2	876.0835
gdb_79831	C[C@]12[C@@H]3[C@H](O)[C@H]1OC[C@@H]32	1014.3975
gdb_41148	C1=C[C@H]2C[C@]3(CO[C@@H]13)C2	936.3853
gdb_54065	C#C[C@H](NC=O)C(C)=O	1284.5104
gdb_94781	O=C[C@]12C[C@H]1[C@@H](O)CO2	1152.624
gdb_78815	C#C[C@H]1[C@H]2[C@@H](C)[C@H]3[C@@H]1[N@@H+]23	1035.5529
gdb_53275	CC#C[C@H]1CN1C(N)=O	1391.2934
gdb_114536	CO[C@H]1C[C@@H]2C[C@@H](C2)C1	1277.2016
gdb_114687	C[C@]12C[C@H]1C[C@@H](CO)O2	1230.0328
gdb_74729	CC1=C[C@H]2C[C@@]13CC[C@@H]23	999.0495
gdb_108372	CC[C@]12CO[C@H]1[C@]2(C)O	1171.9993
gdb_75677	C#C[C@@]12O[C@@H]1C(=O)[C@@H]2O	1067.1323
gdb_62973	CC1(C)[C@H](C#N)[N@@H+]2C[C@@H]21	1073.8776
gdb_109778	C[C@H]1[C@@H](CO)[C@H]1[NH+]1CC1	1395.926
gdb_30551	N/C=[NH+]/C1=CC(=O)O[CH+]1	1468.7271
gdb_44289	[NH-]C1O[C@H]2[C@H]3[C@H]4[C@@H]1[C@@H]2[C@@H]34	861.6746
gdb_6367	CC(C)OC(=O)CN	1294.1869
gdb_14876	CC[C@H]1OC[C@H]1CO	1203.5427
gdb_118464	CC[C@@H](COC)C(C)C	1715.4825
gdb_109490	CN[C@H]1C(=O)CNC1=O	1165.5437
gdb_114753	CO[C@H]1O[C@H]2C[C@H]2[C@H]1O	1070.5646
gdb_87643	C[C@@H]1C([NH-])O[C@@]12C[C@@H]2C	1227.4273
gdb_105658	N#C[C@]1(CN)OC[C@H]1N	1142.6702
gdb_38893	C1=C2CC[C@@H]2C[C@@H]2O[C@H]12	1086.3648
gdb_56092	NC(=O)NCC#CC=O	2101.69
gdb_99395	O=COCCC(=O)CO	2055.2702
gdb_79512	CN1C(=O)[C@@H]2[C@H]3C[C@@H]2[C@H]31	1029.7883
gdb_80464	C[C@H]1N[C@H]2[C@@H](O)[C@H]2C1=O	1018.0851
gdb_45699	[NH-]C1CN=C2CCCN21	1081.9052
gdb_108320	C[N@@H+]1C[C@@]2(CO)OC[C@@H]12	1211.8924
gdb_13828	NC(=O)C1=CCCC1	1042.9953
gdb_20226	[CH-]1C[C@H]2[C@H]3[C@@H]1[C@H]1[C@@H]2[N@@H+]31	638.8237
gdb_83142	C[N@H+]1[C@H]2CCC(=O)[C@]21C	1058.7188
gdb_18306	O=C1C=C[C@H]2CO[C@@H]12	770.5043
gdb_21023	Cn1cnc(C=O)n1	985.2026
gdb_35982	N#CC1OCCCCO1	1212.6985
gdb_109036	C[C@@H]1C(CO)=C[C@@H]2O[C@@H]21	1208.3329
gdb_72973	C[C@]1(C#N)[C@@H]2CO[C@@]21C	1080.2004
gdb_100284	NC(CO)(CO)C(=O)O	1131.0643
gdb_119343	COC[C@]12[C@@H]3C[C@H]1[N@H+]2C3	1289.5902
gdb_74363	CC1=C[C@H](C#N)CCC1	1345.8924
gdb_3654	Cc1nn[nH]c1C	697.4367
gdb_15764	CC#CC(=O)N1CC1	1220.8836
gdb_110498	OC[C@H]1[C@@H]2[C@H]3C=C[C@@H]2[N@H+]31	1119.7344
gdb_89378	C[C@H]1C[C@@]2(C)C[C@@]2(C)C1	1261.1367
gdb_69711	C[C@]12N[C@H]1[C@H]1C([NH-])O[C@H]12	1040.1082
gdb_29396	Cc1c[nH]c(NC=O)n1	1325.214
gdb_79126	O=C1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@@H]13	1081.0035
gdb_112735	CO[C@H]1C[C@@H](O)[C@]1(C)O	1285.373
gdb_85012	C[C@@H]1C(=O)C[C@H](C)C1=O	1215.1579
gdb_72664	C[C@]12CC[C@@]1(C#N)CC2	1080.2858
gdb_104936	C#CC#C[C@]1(CC)CN1	1594.1435
gdb_13593	C[C@H]1O[C@H]1C(=O)CO	1094.0599
gdb_54376	NC(=O)[C@]12[C@@H]3C[C@H]1[N@H+]2C3	1032.5443
gdb_53077	CC#CC1=CC[C@H]2C[C@@H]12	1550.6821
gdb_2205	C[C@@H]1C[C@H](C)[C@@H]1O	776.9339
gdb_87945	[NH-]C1N[C@@]2(CO1)C[C@@H]2O	1200.9937
gdb_2841	C#C[C@@H]1N[C@@H]1CO	831.6174
gdb_8125	C[C@]12C[C@H]1NC(=O)N2	862.0659
gdb_26249	Cc1ncc(N(C)C)o1	1338.2025
